,video_id,comments
3849,jz5Vao04s18,"['विडियो ज़्यादा लंबी ना हो इसलिए कुएं के अन्दर वाले शूट काटने पड़े.... बाकी भूत जेसी कोई चीज़ मुजे तो नहीं मिली', 'Are bhai school ke niche ek saamp dikhaye', 'Are dilraj bhai ke andar mein do machhliyan dikhai diye Jara ek bar bahar nikal gai khet ke liye', 'Bhai 11:39 real big snake caught😱😱😱😥😥', 'Bhi andaer 2 and 3 saap hai bhut khatrnak ha', 'Super Mr Indian Hacker Bhai', 'Snake tha', 'Sanke tha isne real me bhot hi lamba or bhot hi bada', 'Many fish and one big one', 'Mere ko to bhai saamp aur machhali dikhai Diya']"
3850,6to4H-Xee4k,"['Hope you enjoy the video... Like.. Share... And subscribe.... 😉😉Love you guys', 'Nice boss', 'mujhe KTM Duke dedo sir 😥😒😣', 'Bro please tell how to make liquid nitrogen', 'Any one 2025', 'Any one 2022', 'Hiii', 'Bhai liquid nitrogen ko pii kar batao', 'Kon ise 2022 me dekh raha he', 'Kitne type ka liquid nitrogen hota hai please reply me']"
3851,TsuPOdjomnk,"['ये तरीका सिर्फ प्रयोगशाला में ही संभव है बाकी कोई भी चोर इस तरीके से ताले को नहीं खोल सकता.... तो ये विडियो चोरों के लिए नहीं है...अपने दिमाग का उपयोग करे... Thanks and love you guys... 😘😘😘😘', ""The lock's mechanism is probably made of copper which reacts with nitric acid to form copper nitrate."", 'Bade meri gf ke khar bhi tala lag gya hai tezab kaha milega', 'कहा पे मिले गा ,,,  क्या  नाम है', 'सर मुझे लेना है', 'Osm 30 m comming soon', 'mujhe KTM Duke dedo sir 😥😒😣', 'nice', 'Indian Hacker I am dead Indian Hacker I am your best friend', 'Pagal samjha he kia lock ko tora v ja sakta he, 78/80rupiya pe milta he, nitric acid dukan pe her kisiko deta v nehi daam v bohot he. 😁😁😁😁😁😀']"
3852,TtNgP5tWn1U,"['Guys if you like this video please share with your friends hope you enjoy love you guys.... 😘😘😘😘', 'mujhe KTM Duke dedo sir 😥😒', 'Nice*', 'Lpg bharne ke bad agar aag laga den to kya hoga', ""OH MY GOD IT'S AN AMAZING ONE EXPERIMENT"", 'Liquid nitrogen ko football mein baat karke', 'I like you brother', 'Interesting', 'Super RPM ball bhai 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻', 'Yes boos']"
3853,dtdzt8Xfxas,"['Kya Hoga pankhe ke andar Ham chain so ke blade Laga De', 'Dilraj bhai kya hoga Garam pankhe ke andar chainso ke blate Lagate', 'Nice', 'mujhe KTM Duke dedo sir 😥😒', 'xiaomi=xiagomi(捨ゴミ、Shagomi=Throw away garbage. )\nAll chinese devices have ""Backdoor"" that steal our individual information!\n\nPlease use SONY Xperia for your main smartphone!!!', 'Bhai jitne ka ye sab kar ke paisa barbad karte ho utna paisa se kisi garib ka madat kar doge to uska bahot kuchh ho jayega aapke liye itne paise kuchh nahi honge par unke liye bahot kuchh hota hai 1 rupya bhi Jai Hind 🇮🇳🙏', 'Bhai 1 camera dila do plz', 'Lpg  vs.  Nitrogen.  With.  Fire', 'Unbelievable', '10 10 ka sikkon ko pighla ka dikho']"
3854,68hLDrVpvWM,"['मे सिगरेट नहीं पीता पर क्या करू विडियो ही कुछ इस तरह की थी तो इस्तमाल करना पड़ा.... I hope you will understand... 😘😘😘😘', 'mujhe KTM Duke dedo sir 😥😒', 'Nice 👍', 'Hello Mr India maker yane ke dilraj bhai ghar ke andar ghor Bana do', 'Opp', 'Ye aapki health ke liye aacha nahi he', 'Bhai sim din bahut gandi chij hai aapki Jaan Bhi Ja sakti hai', 'Katai Jahar bhaiya ji', 'plese no smoke', 'Apna secret room dhikhain please']"
3855,v7Gr5C1cmHU,"['mujhe KTM Duke dedo sir 😥😒', 'Background music is similar to Beyblade g revolution seris music', 'Bhai aesa kharpe banao', 'Is toy ka kya name hai bro', 'what do you mean by this stupid song', 'This is angular momentum conservation and moment of inertia', '🌹🌷💐- I Love You Bhai Jee Aap Mahan Hain & Mai Mahabharat Ka Eklavya Aor Aap Mere Guru Hain ?', ""I'm watching my gyroscope lectures but suddenly it recommends me , it's coll"", 'before 7 year bhai essa hi ek gyroscopic football player toy mene kukure pack mein jitaa thaa wo jordaar thaa', 'Amazing toy']"
3856,8XK7DbU3p6Y,"['वो कहते हैं ना कि दवा से ज्यादा दुआ काम करती है... बस आप लोगो का प्यार ओर आपकी दुआ ही है कि मे काफी जल्दी ठीक हो रहा हूँ... Thank you guys love you from my core of heart 😘😘😘😘😘', '🔝🔝🔝🔝🔝🔝', 'Dilraj bhai ap k pichy jo botel ma susu bhary hoy hain 😂😂😂😂😂😂', 'Titanium Army level ka hai dhadadhad like maro subscribe itna bhi kanjus mat Bano video dekh to lete ho per subscribe Nahin karte subscribe to banta hai please yaar Jay Hind Jay Bharat🇮🇳🇮🇳🙏🥰🥰👍👌', 'mujhe KTM Duke dedo sir 😥😒', 'Kya hoga agar liquid nitrogen mein dudh Mila Diya jaaye', '❤️❤️❤️', '🇮🇳', '🙏🏻🇮🇳😄👍', 'Liquid nitrogen ko bottle me bandh karke boiled karne wala ek video dekhna chahatahu.']"
3857,kGecpj4ni9s,"['So guys agr apke khoon me bhi titanium h to channel ko subscribe krne ke bad gante button ko jarur daba dena... Hope you enjoy love you guys😘', '10.10', 'Mmm? My friend I love❤❤❤❤❤ you want to be a great day of institutions and I have been on', '2023 injoya', '10 on 10', '10', 'Bhai yeh canmecal kaha milega pleseee', '10 toppp', 'Yo who the hell reported this vid  as inappropriate \nIt’s all Magic of chemistry and these fools thought he was cutting his hand for real \nIf he was then he wound be dead lmao 😂 fk sake', '10 me se 100']"
3858,eS3sx4kYkzE,"['यह कोई एडिटिंग नहीं है ये बिल्कुल असली है.... इसलिए इसे कहते हैं eulers disk...its all about kinetic energy... Amazing spinning disk.. 😵', '🇮🇳', 'Hoii', 'Aap ya disk duy kar ke layo please', 'Amazing 😱😱', 'Wow', 'भैया आपने क्या-क्या पढ़ा', 'Uuu', 'Sir app future me Lamborghini buy krenge', 'Again watch this video after 3 years ago']"
3859,s9bXuYOnnGE,"['legends are watching after 4 years', 'Legends are watching after 4 year😎', 'Kitne rupees ka hai yah engine', 'Yah engine kitne ka hai', '4 sal bad video dekha raha hu', 'Legend watching after 4 years 🤣🤣', '👌👌', 'mujhe KTM Duke dedo sir 😥😒', 'Legend watching after 4 year 4th month 4th day 😎🔥', 'Hi..Title of this video is wrong... actually aapne fuel use kiya hai (spirit) - this is example of external combustion engine']"
3860,eYmy9-cYYek,"['any one in October 2022????', 'Me seeing now 🤣', 'You are a great sir', 'Old memories 😭', 'Nice photo', '👌🤞👌😇😊🥰🔥', 'Nice', 'Legends are watching after 28.3 million subscribers\nVery hard worker 😀😀', 'Water ko powder mi canwart karni ka koyee video banao', 'Bhai bina fire extinguisher se nhi ban sakti he kya']"
3861,KOfwdkQI59U,"['Nice orgasam', 'Kon kon es video ko 2022 me dekh rahi ho', 'Chad.gai.kya', '😂😂😂', 'Appki maa ki umar kit nehi ho \n50 ignore \n180 Like', 'who is watching in 2022 ?', '7:40 start video', '👏👏🥰🥰🔥🔥🔥😁😁', 'Bhai aek bike de dauw', '😎😎😎😎😎😎😎😎😎']"
3862,FZLG473K4BU,"['इस कार का लिंक मेने नीचे description में दे रखा है चाहे तो वहा से खरीद सकते हैं.... And like always love you guys.... 😘😘😘', 'happy diwali', 'mujhe KTM Duke dedo sir 😥😒', 'Watching 2022♥️', '❤️❤️❤️❤️❤️❤️', 'Kon kon yeh video 4 sal ke baad dekh raha hai 😉', 'App ke mother and father kha h', 'I m watching 3 years later', 'kitne ki hai mujhe v chahiye', 'Bhai video nahi a rahi kyu...???']"
3863,BhR6EHSgU7o,"['😀😀😀😀😀😀', 'Who is here in 2022s Diwali.', 'कौन-कौन 2022 mein dekh Rahe Hain', 'mujhe KTM Duke dedo sir 😥😒', 'I LIKE YOU BRO i', 'Finally yha koi spam comments ni h🙏🙏 wow ❤️🙏\nBhai ajj kal to spam ate h apke vedios m , but ye past m nhi the😂😂', 'Titanium army 🔥', 'Yah sab video mein aapka team member Koi Nahin Hai Kyon', 'Background sound  RC GO game ka h', 'Bhai kuch nhi likhne ka man ho']"
3864,ZszvNMiuS9U,"['Kon kon is video ko 2022 me dekh rahe hai 🤣😀🤣😂', 'Legend are watch llnd time in 2022', 'Can I make it for school project', 'Bhaiya aap ne gali di 😁🤣😵', 'Damn... 4 years ...', 'Ap hamare yashavi bhai se milne kalia jao', 'Happy ending 🤣🤣', '👍👍👍...', 'i just did that that worked and i used it to get electric city', 'teacher ki sath prank ho gya😅']"
3865,TyZIQVwuKBg,"['White phosphors  kha milega', 'Very nice', 'एक्सपेरिमेंट एक्सपेरिमेंट', 'Aap ki purani video dekha bhai', 'Bhai ka purana look ❤️❤️❤️', 'mujhe KTM Duke dedo sir 😥😥😥😥', 'Z', 'Yes its works thankyou indian hacker from nepal love you 🥰', '🔥🔥🔥🔥🔥', '💪💪💪💪💪']"
3866,wSCb_5nB_v0,"['When YouTube recommended this video after 4 years 😅😅😅😅😄😄😄👍🏻👍🏻', 'Yes jal nahi raha hai', 'Legends are watching this video 😂 in 2022', 'Bhaiya please mujhe Piyush Joshi aur Saurav bhaiya ke pass ek bar milane do 😭😭😘😚😭😭😭😭😭😭😭', 'How to change colour', 'Dilraj vai ase experiment karo ke hum gharme vi tray kar sake', 'Congratulation for 25 Milion subscribers', 'इसी तरह का घर घर में बनाया जाए तो क्या बनेगा इस फिल्म को जरूर करना', 'I am going to drink this so I can glow', 'Hi sar ji video q nahi dal rahe ho']"
3867,fB1LszbwsKA,"['Legends are watching this video in 2022', 'mujhe KTM Duke dedo sir 😥😥😥😥', 'Kon kon is video ko 2022 me dekh rha h ❤️', 'Kon  4 Sal bad dekh raha hai 👍', 'Bhai towel jb pehle se gili ho. Gayi to pochoge kya', 'Legends watching after 4 years.\n\nLove you bahi 😘😘', 'You are see this video after 4y', 'Ye to mujhe ek baar crax mein mili thi🤣🤣', 'Ye crax me mil ta ha bro 🧐🧐', 'Bhai ap ne jo pheli bar first jo video bania tha tab ap ka video ka nam ms world hacher tha yeha ms india hacker he tha kya']"
3868,wGxpYQcZhnI,"[""Real is rare...... My phone is still alive becoz lpg is non conductive of electricity so it doesn't harm my phone that's a simple science....you can check time in phone before and after for proof... Hope you enjoy  thanks for your infinite support and love.... 😘😘😘"", 'Mr Indian hacker Jo 6 mahine ka tarbuj rakhe the vahi Kalo', '👍👍', '28 m soon', 'Om', 'Titanium army 🔥', 'Do you hear the song of Alan Walker ?', 'bhai apka 3years me Voice kitna sweet tha or aab Thoda Bohat badal gyaya he . ❤️', 'Legend after 5 years', '10 10 ka sikkon ko pighla ka dikhao']"
3869,DNeFBKbZ2a0,"['Re-upload due to age restrictions sorry guys - hope you will understand', '💯💯💯💯💯💯💯💯🆗️🆗️🆗️🆗️🆕🆗️🆗️', '🔥🔥🔥🔥', 'His bro big fan love you Bhai 💓💓', 'Hello', 'OO BHAI AWESOME HAI YE \nSACHME MAZA AA GAYA', 'धमाका', 'Jakas', 'Jakad', 'Dmaka']"
3870,kur7fsFUGls,"['mujhe KTM Duke dedo sir 😥😥😥😥', '😁😁😁😁😁😁😁😁', 'WOW WHAT A FAST SMOKE CREATOR', 'Shocking', 'Bhai muej aapke giveaway vali bike bhot jada pasand h bhai plz vo bike muje dedo bhai', 'Good experience', 'Osamm', 'Keep it up😘😘😘😘😘😘😘😘😘😘😘😘', 'Super', 'Dilraj_singh bhai Aap too Kamal hoo']"
3871,J6gxlaYULec,"['Hlo 💞 2023😜', 'majja aa gya', 'I am watching after 4 years😂🤣😂', '2:43 😂', 'Owo', 'Who is watching in 2022 🤣', '4 year old 🤣🤣🤣', 'mujhe KTM Duke dedo sir 😥😥😥😥', 'Legend are watching after 4 years ago 😂😂', 'No 🤣 legends are watching after 4 year']"
3872,yMqr6liruFw,"['Legend watching 2022', 'Watching this on 24 October 2022. I wonder this experiment guy has uploaded math tricks.', 'legends are seeing in 2022\ntell in the comment', 'Nice 👍', 'Nice trick', 'भाई आपका ट्रीक् सुपर है। हम कह सकते हैं बहुत ही अच्छा है\nये हमारे काम का है 🙏🙏🙏🙏🙏👍👍👍🥰🥰🥰🥰', 'Hi', 'Legends😎😎 watching in 2022', 'Ghost se', 'Good Mathmatics Mr.indian Hacker team.']"
3873,xN7Ange0t7E,"['THANKS YOU', 'mujhe KTM Duke dedo sir 😥😥😥😥', 'Nice', 'Wah bro bhut ache a rae hai', 'Rip sidhu bhai', 'Hii', 'Hiii', 'Nahi bana', 'Tera headphone pa mic ha', '3.years ago video me watching now 2022']"
3874,X2Wtp8-HdCo,"['I m form 2023 🤣', 'Pro Legend are watching after 28.5 million    in 2022😁😁', 'Next level experiment gas ki tank blast karo', 'Bhai ye video sach me real hai kya? Apun ko believe nhi ho rha🤔', 'Very nice 👍👍', 'Us waqt or aaj ka waqt bas yhi chahte hai', 'Legend watching in 2022', 'Legend come in 2022😁😁😁😁😁', 'Om', 'waa bhai']"
3875,0bqaeUnMOD8,"['mujhe KTM Duke dedo sir 😥😥😥😥', 'क्या तरीके अपनाए ❤️❤️❤️❤️', 'liquid methane pe video , aur usme aag. Maja aa jayega', 'YAAR YE TO KISIKO CONFIDENTIAL LETTER DENE KE LIYE BOHUT BADIA RAHEGA', 'I want it', 'Bhai muje aapke giveaway vai bike bhot jada pasand h bhai plz vo bike muje dedo bahi', 'Super amazing experiment bhai and very cool experiment', 'Osam bhai', 'Love you sir 😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘', '😍😄']"
3876,sXbZq5SAAks,"['Kaun 2022 mein dekh raha hai', '2o22 legend', 'Kon kon 2022 me dekha rha ha like kro', 'Wood ko asset Mein dalo vah bhi Galti Hai Ki Nahin', 'mujhe KTM Duke dedo sir 😥😥😥', 'Legend is watching in 2022', '🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😘😘😘😘😘😘😘😘😘😘 I love u', '💪💪💪💯💯💯', 'तुम तरबूज को सिर  से  फोडू', 'Oo bhai']"
3877,yre7Osmaeog,"['गजब🔥🔥🔥 रेल बना दूंगा रेल 😂😂😂', 'Hiiii', 'Legends Watching After 25 Million', 'I love you baiyo ❤️ पहले आप कैसे लगते थे 👍🏻', 'Ultra legends this video watching in 2022 🔥🔥😅😁', 'Legands play this 20 million 😂❤️❤️', 'Yaar Dil Raj Bhai App Kitne Badal Gay Appki old Videos Bahot Op He', 'Mr Indian hacker spiking marvadi', 'Legents are watching after 17.1M', 'Kon kon 17.1M ke baad dekh raha hai']"
3878,Vbn0LkxR6M0,"['Voo game Maine khela  hai  jab ungli ungli touch hoti hai too ek shock or unglioo ke beach spark hota hai but video mast hai bhai nice job', 'After 4 year Dilraj bhaiya 😁😁', '2022 legends', 'Nice', 'mujhe KTM Duke dedo sir 😥😥😥', 'Smartphone vs nitric acid try', '🔥🔥🔥🔥🔥🔥', '💪💪💪💪💪💪💪', '🥳🥳🥳🥳🥳🥳', '🙏🙏🙏🙏🙏🙏']"
3879,KRHx8ERC424,"['Watching this video on 20 October, 2022. 🤣', 'mujhe KTM Duke dedo sir 😥😥😥', 'After 4 years still roock 🔥🔥🤘', 'Ha humne vi ya kiya tha....or bomb jake mare pados wali ki sari me ghus gayi.......or wo jo dhamaka huwa..... pura pichwada lal ho gaya hamara......itna pitai kiya....us sal diwali me fir patake vi kharida ni.', '2:57 - kiske ghar me aag laga di bhai', 'Titanium Army we and our Dilraj bhai   are dhamaka this is first channel to reach 20million Milestone Badhai to Titanium Army and Dhamaka Dilraj Bhai  now your family is of 20Million Milestone  we have done nothing you were awesome so our beautiful family is of yours and you are special we need the first experiment channel to have 100Million Milestones you are awsome I am 10 Years old boy but I know that you are not best you are not special you are Ever king of YouTube and everything King and our big friend and brother\nLove you ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❣️❣️❤️❤️😍😍', '🐓 do second ke liye wahan goti muh me thi 😸😹😹', '❤️❤️', 'Hlo bhai', '2:59 Sorry for that dear chicken']"
3880,VfKTIlob03g,"['Gajjab 😘😘', 'Fun Fact : Silencer is used in Motorcycle to avoid sound...\nBut, Silencer is used in Bicycles to create sound... 😆😆😆', 'Hamare yaha disposal', 'Bhya hum log to mud gad hata Ker plastic disposal phasa leta hai mast awas ATI tai', 'mujhe KTM Duke dedo sir 😥😥😥', 'Legend are watching after 27.8', 'Oooooopoopopopoppopopopopppoooooo', 'Good 👍 👍 👍 👍 👍', 'legends are watching after 27m subscribers', 'Garib ki bulate 😂']"
3881,iamXwbXFuY0,"['Me ||make smoke hair drayer😃😃\nMy MOM||o my god hair dryer is burn out🙀🙀', 'mujhe KTM Duke dedo sir 😥😥😥', 'यह अगर पेड़ों में दुआ धूमा डाला जाए तो पेड़ों पर गलत प्रभाव तो नहीं पड़ेगा स्कोर स्मालेस्ट सेल से कैसे चलाया जा सकता है 6 व्हाट्सएप', 'Nice idea but refilling will be bit cumbersome', '𝓑𝓱𝓪𝓲  𝓹𝓵𝓮𝓪𝓼𝓮  𝓶𝓮𝓻𝓮  𝓴𝓸  𝓮𝓴𝓻𝓽𝓮𝓻𝓫𝓪𝓲𝓬𝓴𝓭𝓪𝓭𝓸  𝓹𝓵𝓮𝓪𝓼𝓮 🏍🏍🏍😭😭🙏🙏🙏', 'Legends are watching in 2022 😂🤣', 'Legends coming before Diwali 2021', 'How much time will this work??\nI want to smoke to come out for atleast hlf n hour', 'देशी जुगाड़ काम किया 😱😱😱', 'Nice brother full support']"
3882,ODBCQRhlJNc,"['Hm Indians h andaje se bhi kam chla lete h...... Aap apne hisab se bhi un chizo ko milakr bubble solution bna skte h', 'mujhe KTM Duke dedo sir 😥😥😥', 'If someone is watching in 2022 then leave a like', 'Nice bro🥰', 'Ho are legend after worthing this vedio 4 year', '❣️❣️', '😆\n🏿🏿🏿🏿🏿🏿🏿🏿\n🏿🏿🏽🏽🏽🏽🏿🏿\n🏽🏽🏽🏽🏽🏽🏽🏽\n🏽⬜⬛🏽🏽⬛⬜🏽\n🏽🏽🏽🏿🏿🏽🏽🏽\n🏽🏽🏿🏽🏽🏿🏽🏽\n🏽🏽🏿🏿🏿🏿🏽🏽\u200d \u200d\u200d', '😁😁😁😁', 'Legends use shampoo😂😂😂😂', 'Make a rocket that go into space']"
3883,hjQu6o1-9Js,"['Muje camera ki fikr nhi h... Dukh iss bat ka h ki mene apko nirash kiya.... 😢😢', 'Sir camera kitne ka tha please reply', 'Watching this vidoe on 20 October, 2022.', '2022 me Kaun love kar rha hai dilraj bhai ko🎉', 'mujhe KTM Duke dedo sir 😥😥😥', 'Bhai aap issa phir se karo, shayad aab ho jay', 'Old is gold', 'If anyone was there \nThere head was blasting', 'Yeh Experiment firse karo...', 'People are watching how legend starts his journey']"
3884,2bqsjyIQE2M,"['Legen watching this after 4 years', 'Multani k alava', 'I also see this video  when u upload \n4 year ago', 'mujhe KTM Duke dedo sir 😥😥😥', 'Aap k pass kis tarah k Licence hai  ? Issuing Authority kon hai  ?', 'I am watching on 05/09/2022 😀😀', 'tkor se chhape the kya??', 'Bro can we fire on rocket instead of bike button??????🙄', 'Kaha melaga kno3', 'Yes']"
3885,kHCGr4jO1qc,"['जब भी कुछ खतरनाक करने का मन करे तो अपने भाई को जरूर बताना...... साथ मिल के करेंगे... मज़ा आयेगा...love you yaro', '🔝🔝🔝🔝🔝', 'Super🤟', 'mujhe KTM Duke dedo sir 😥', '😍😍😍', 'Amazing', 'Gjb', 'Super se uper bhaiya ji', 'Bhai kisiki pisbade mai dal de maja ayyega😂😂😂😂', 'What happened to watermelon 🍉😂😂😂😂🤣🤣🤣🤣']"
3886,mFuUmXgqBTU,"['Diffraction', 'The only 1 channel almost everyone watch without skipping 👊💥', 'Legend watching the video in 2022', '2022', '2022 ka kon Bhai ko dekh raha hai yrrr 😎🤟', 'Bhai super video banata ho', '28 million', 'Congratulations 26million aaj k time 🤗', 'Bhai ek experiment karo gas ko jalate raho aur kitne ghante mein', 'Op']"
3887,vkqDav4icb0,"['mujhe KTM Duke dedo sir 😥', 'Nice 👍', 'Very nice video Thanks.', 'Kon kon isse 2022 me dekha rha hai', 'Y kya din thee', '🌹🌷💐- I Love You Bhai Jee Aap Mahan Hain & Mai Mahabharat Ka Eklavya Aor Aap Mere Guru Hain ?', 'Good 👍', 'Wow nice rocket🚀🚀', 'Bhaiya aap mere inspiration ho,।mai aapko suru se follow कर रहा हु और आपको देखकर ही मैंने भी अपना चैनल स्टार्ट किया और आपके जैसा ही बहुत मेहनत कर रहा हूं। अगर कभी आपसे मिलने का मौका मिलेगा तो ओ मेरे लिए सबसे खास दिन होगा। Love u Dilraj bhaiya❤️❤️❤️❤️❤️❤️ आपका छोटा भाई☺️☺️🥰🥰', 'Nice video']"
3888,FRgEyKyt2TY,"['इस दुनिया में असंभव कुछ भी नहीं| हम वो सब कर सकते है, जो हम सोच सकते है और हम वो सब सोच सकते है, जो आज तक हमने नहीं सोचा...', 'mujhe KTM Duke dedo sir 😥', '👌👌👌👌👌👌❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹', ',', 'Bhai koun sa liquid caimical banay ,,,\nJisse dur se hi machis ki thili me aag lg jaay', 'vaisab loha golate ki iron', 'Lohe ko galne ka tari batai y pilizz', 'Beautiful video.', 'Nice brother full support', 'Hello bhai हाइड्रोजन सल्फाइड को जलाने का वीडियो बनाएं']"
3889,WWEb50D7y-E,"['mujhe KTM Duke dedo sir 😥', 'Old Mr Indian hacker is better than new Mr Indian hacker 👍✅💯', 'Bhai agar aap abhi bhi ghamandi nhi ho to sirf ek heart like deke proof kardo............. We Love You So Much..........❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️', 'Kis Kiske khoon mai taitaniam ha', 'Your face is cute', 'sir link nahi t', 'Acid me chuna dal ke dikho bhai', 'Bro tooth paste k daath acid mix karke ek video banaye n plz😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁', 'Bohot sundar video bro', 'Nice']"
3890,N2Hll9ppIcI,"['सारे सबक किताबों में नहीं मिलते यारो\nकुछ सबक जिंदगी भी सिखाती है..... Keep supporting and thanks for your infinite love.. 😘😘😘', 'mujhe KTM Duke dedo sir 😥', 'Old Mr Indian hacker ke khunn🩸🩸 me real active titanium hai😀👍👍 excitement are controlled ✅', 'Gajab', 'Super acid milaga.', 'If our skin touch this acid what reaction.', 'Man ke bad wale', 'Acid kaha se buy Karen bhaiya', 'No', 'Bhai ye acid kaha aur kise kitne ka milega please gidue yaar']"
3891,ugRGrwQ-J48,"['भीड़ हमेशा उस रास्ते पर चलती है जो रास्ता आसान लगता है, लेकिन इसका मतलब यह नहीं की भीड़ हमेशा सही रास्ते पर चलती है| अपने रास्ते खुद चुनिए क्योंकि आपको आपसे बेहतर और कोई नहीं जानता...... Love you all', '2022', 'Big fan broo love From Bangladesh 😍', 'गरीब पैदा होना गलती नही हैं लेकिन गरीब मर जाना गलतीहैं', 'Khatrnak dileraj bhai', 'Wow nice video 🌦️🌦️🌦️🌥️🌥️⛅⛅🌥️🌨️🌨️🌨️⛈️🌫️🌫️🌫️🌫️🌫️🌫️🌫️🌫️🌫️', '2022 me dekhne wale like kro', 'Aa ki puri Tim jolar chips kha o eksperi ment karke', 'Teen sal phela dilraaj bhi khedi te ❤️🙏\n2022', '3 years ago']"
3892,PjyIonxBmYI,"['ना किसी से ईर्ष्या, ना किसी से कोई होड़, मेरी अपनी मंज़िले, मेरी अपनी दौड़!!\nThanks for the infinite love.... Guys you are so awesome love you all', 'तो ये कांच के साथ रियेक्सन नहीं करती', 'Manganese heptoxide', 'mujhe KTM Duke dedo sir 😥', 'lekin Dear Sir;  batabaran ka itna produsan! anuchit hua..', 'Experiment is well', 'You are very clever', 'Bhai sugar rocket kaise banaye video banao please 🙏👌👌❤️😀😘', 'Jaldi se bata', 'Abe kya kya materials use Kiya tha wo to bataya hi nahi']"
3893,UfP96igLDms,"['अगर आप किसी का अपमान कर रहे हैं\nतो वास्तव में आप अपना सम्मान खो रहे हैं\n\nFor heaters.... Apne chote bhai se kya jalana yrr', '🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝🔝', 'mujhe KTM Duke dedo sir 😥😥', 'H2o vs sodiummetal', 'Kon kon 2022 mai dhekh rha hai', 'Hii', 'Oooo amazing', 'Please sir help', 'Ese online kaise mangaye kya aap de sakte hain', 'तेजाब से बाइक को चलाओ']"
3894,Az-Oq5C88PU,"['"" जो सिरफिरे होते हैं वही इतिहास लिखते हैं\nसमझदार लोग तो सिर्फ उनके बारे में पढ़ते हैं "" thanks for the support yaaro😘😘😘', '👍👌', 'mujhe KTM Duke dedo sir 😥😥', 'Mene ek bar me hi dal diya', 'Maine yah challenge Jeet liya', 'I love nice video 👍', '1000 rupee do', '❤️❤️', 'Mai kar sakta hoon 😃😃', 'मै इस चेलेंज को फूंक मारकर ही पूरा कर सकता हु बिना किसी स्ट्रॉ के. \nविज्ञान की मदत से, बस शर्त है की चेलेंज की रकम 10 हजार के बदले 1 लाख कर दी जाए, जिसकी मुझे फ़िलहाल सख्त जरुरत है.']"
3895,uDmSOYi-9rA,"['भीड़ हमेशा उस रास्ते पर चलती है जो रास्ता आसान लगता है, लेकिन इसका मतलब यह नहीं की भीड़ हमेशा सही रास्ते पर चलती है| अपने रास्ते खुद चुनिए क्योंकि आपको आपसे बेहतर और कोई नहीं जानता', 'Kon kon dkh raha h 2022 me', 'Legends watch after 4 years😂😂', 'Aaj ki video 4 saal ke video par reference', 'Who is seeing this video in 2022', 'Latest candle wala video dekh kar yahan to aana banta hai.', 'Legend start from here 😌', 'New video dhak kar kon aya ha 😆', 'legends are watching in 2024 😂', 'Pin me please q🥺🥺']"
3896,C5HB9VoiZ8Q,"['mujhe KTM Duke dedo sir 😥😥', 'Magnesium and sodium my favourite chemical', 'Ye toh alien chemical hai 😱😱😱😱', ""Let's w a moment to appreciate how much effort he puts ints his contact to entnterain"", 'Kon kon ye Vedio 2022mai dekha Raha hai 👍', 'Bhai number  link to  dalo', 'Kon kon 2k22 me dekh rha hai 🤩😅', 'Dcp pawdar se aag band hoh', 'Dcp pawdar', 'इस से तेज आग तो लेडिज लगा देती हैं']"
3897,FvonHyz0-ns,"['mujhe KTM Duke dedo sir 😥😥', '🔥🔥🔥🔥🔥', '💪💪💪💪💪', '🥳🥳🥳🥳🥳', '🙏🙏🙏🙏🙏', '🦅🦅🦅🦅🦅', '❤️❤️❤️❤️❤️', '😀😀😀😀😀', '😘😘😘😘😘', 'Fake']"
3898,j1AI8MyPqfE,"['mujhe KTM Duke dedo sir 😥😥', 'Bhai bear ka batal hai bagal me vo bhai matlab aap apne umar me', 'Who is watching in 2022💗', '🙏🙏🙏👌👌', 'LEGEND WATCHING IN 2022 😂😂', 'Now your subscribers are 25 million', 'Love you', 'Pani Ne apna force lagaya', '👌', 'Cdrth']"
